"hotel_id","author","location","rating","date","date_visited","title","text","trip_type","helpful","photos","language","contributions","avatar"
"228949","george s","Dumfries, United Kingdom","4","2026-08-18","2026-08-31","Trastevere gem","Location is superb very close to buses are regular taking you into centre of Rome , 20 minutes walk to train station, ideal for train to Fumicino airport direct route, also close to centre of Trastevere and its sights and many restaurants and bars. Staff at hotel couldn't be more helpful, and always very pleasant and helpful. Hotel is a bit quirky with the random statues about hotel. Our room was fine very spacious, and a good shower, breakfast was good a good start to the day and the air conditioning was a blessing. On whole a excellent experience.","Traveled as a couple","","","en","37",""
"228949","Mar r","Denia, Spain","3","2026-08-06","2026-08-31","Good hotel in need of improvements","The hotel in general is fine, but the beds are a disaster, full of lumps, they need to be changed...the rooms are spacious but old, the breakfast is good, they have variety, the staff is good too.
It is a 4-star hotel in Rome, here it would be a 3-star, the decor is innovative and striking and it catches your eye from the outside, it has a mini gym but the beds are a disaster.","Traveled with family","","","en","2","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg"
"228949","BJBM","","2","2026-08-02","2026-08-31","Ugly, bad, noisy hotel!","- Crazy hotel (grim decor, strange kitschy statues and nasty sofas)
- Very noisy (read; poorly isolated).
- Old worn rooms (dirty and worn carpets, old air conditioning luminaries, small indifferent cabinets with no space, poor lighting and the difference on all lamps - everything is SO ugly!
- No matter little balcony with ugly views.
- the cleaning of the rooms is mediocre.
- ELENDIG breakfast buffet - there's SO much noise from high pop music and kids riding around. The light reminds more of entering a crazy bar. The food is dull, cold, the eggs are wet and clam.
- Service at the disc is poor and arrogant. Their key system is a really bad idea and when you finally place your key they are completely indifferent and let it lie on the disk (anyone could easily grab it).

This can be done better!","Traveled as a couple","","","en","3","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg"
"228949","Gemma C","Swansea, United Kingdom","5","2026-07-29","2026-07-31","Top location","Lovely quirky looking hotel. Room was nicely decorated with air conditioning. The Safe in the room was free.  Free wifi throughout. Restaurant was amazing, we were half board and had fantastic 3 course meal every night. Breakfast was quite basic but sonething for everyone. Location is perfect, withing walking distance to all the main attractions.","Traveled with family","","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/04/19/76/caption.jpg"", ""caption"": ""Main entrance"", ""photo_id"": ""872683894""}]","en","17","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/2e/cd/33/gemmacj3718oi.jpg"
"229029","Scott T","Birmingham, United Kingdom","4","2026-08-01","2026-07-31","Good Quality Hotel","We arrived in the early hours so the hotel was locked, but we were met in no time by the night staff.

On letting us in, he went through the details, rooms, breakfast, check out times and taxes for the stay.

Our room was huge, single beds but oversized so perfect for us both.

A good location, 5 minutes from the train station, bus terminal, trams and open. Us tours. A 25 minute walk from all the main historical attractions.

The breakfast is continental, but everything was good quality and tasty.

I would definitely stop here again","Traveled with family","51","","en","459","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/fd/a2/45/avatar.jpg"
"229029","SERGIO C","","5","2026-07-05","2026-06-30","When I return to Rome, this will be my hotel.","Very positive experience.
Kind staff, willing to resolve any problems.","Traveled with family","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg"
"229029","mychelle_gurgacz","Sao Paulo, SP","5","2026-07-05","2026-07-31","Excellent location","Excellent location close to the station","Traveled with family","","","en","6","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/cc/8e/9a/mychelle-gurgacz.jpg"
"229029","Dante A.","United States","5","2026-07-04","2026-06-30","A positive two-night experience! Friendly and Helpful Personnel! Reasonable price.","A positive two-night experience! From Fabrizio the porter, who deftly handled our eight bags to the front desk clerks (Maddalena, who spoke perfect English, and Maurizio, who ordered us a private car when we learned of a taxi strike and needed to get to the airport) to Carmine, the friendly and efficient waiter in the adjacent restaurant, we were very pleased with the personnel. Our room was more than adequate for the price (clean, comfortable, air conditioned, with a small refrigerator and safe for our valuables). We enjoyed the location near Stazione Termini and a short (half-hour) walk to the Centro Storico (Fori Romani). I have stayed here before, but this was the first time for my wife. She was as pleased as I was.","Traveled as a couple","19","","en","54","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/8d/5c/44/madison-s.jpg"
"229029","Dr. Ziauddin Ahmed","Dhaka City, Bangladesh","4","2026-06-27","2025-07-31","Located in a convenient place","Located in a very convenient place close to the Roma Termini station. Colosseum, Roman theater and many other attractions are located very close to this hotel. My room was small one with a double bed. Breakfast was good though limited menu. Staffs were friendly. Many restaurants are located nearby. Parking is difficult to find.","Traveled on business","258","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/af/13/0b/caption.jpg"", ""caption"": """", ""photo_id"": ""867111691""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/af/13/0c/caption.jpg"", ""caption"": """", ""photo_id"": ""867111692""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/af/13/0d/caption.jpg"", ""caption"": """", ""photo_id"": ""867111693""}]","en","2259","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/bf/8e/5b/joyshurjo.jpg"
"229052","Amelia M","","1","2026-08-15","2026-08-31","Vile doesn’t even cover it","Absolutely disgusting. Rooms don’t look anything like the photos, we sat down on the bed after checking in and the sheets were damp. The room smelt like musty fly killer and the carpets were grim. The bathroom was full of mold. Immediately left and found a new hotel","Traveled with family","","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/36/ad/bc/caption.jpg"", ""caption"": """", ""photo_id"": ""875998652""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/36/ad/bd/caption.jpg"", ""caption"": """", ""photo_id"": ""875998653""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/36/ad/be/caption.jpg"", ""caption"": """", ""photo_id"": ""875998654""}]","en","6","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/2b/default-avatar-2020-52.jpg"
"229052","Lilit","Armenia","2","2026-07-13","2026-07-31","Disappointing","The room was far too small for four people and definitely not suitable for a group of that size. Considering the price, we expected much better value.
The breakfast was exactly the same every day, with very limited choices.
The only positive thing about this hotel was its location. It was close to the city center, and we could easily walk to most attractions.","Traveled with family","","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/d6/97/86/caption.jpg"", ""caption"": """", ""photo_id"": ""869701510""}]","en","21","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/5c/d5/ad/caption.jpg"
"229052","C7677","uk","2","2026-07-09","2026-06-30","Seen better days","Decent location fifteen minute walk from Piazza Barberinin where the nearest metro station is located. One of the bus tours stops is about five minutes down the road. The rooms are ok until you get to the bathroom, the fixtures are grotty a deep clean required at minimum the toiletries are in little paper packs very odd. There is also warning signs not to drink the water. The room is quiet. At check in make sure you have Euros as the city tax must be paid in cash the only place in Italy that insisted on that! Breakfast is next door at the restaurant of the same name it is standard fare. The restaurant appears only to open for breakfast.
The left luggage turned out to be the public television room.
Of the six hotels we stayed in Italy this sneaks fifth.","Traveled with family","80","","en","212","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg"
"229052","Anthony P","","2","2026-05-19","2026-05-31","Americans Pay Attn","If you are American, this place is one step below a Motel 6, it is not 3 stars. Before arrival I sent a request to be housed in the remodeled section which went unanswered. When we arrived, they attempted to place us a in a dinghy, dirty room. The carpet was covered in dust and mold and the bathroom looked like it fell out of the 1800's. After complaining, they gave us a remodeled room after upcharging us 110 euro. The remodeled room was only slightly better but it looked cleaner w tile floors and upgraded bathroom. There are NO AMENITIES in this hotel, it is as barebones as it gets. No safe in room, the wifi sucks, no satellite tv so you only get Italian stations, the AC is horrible, the staff was rude and seemed to be annoyed if any questions were asked. For early siteseers, gonacross the street for coffee. They tried to make us leave our key at the front desk everytime we left the hotel.

As for cleanliness, this place was gross, for one week, they never swept or mopped the floors, we wore flip flops the entire time on our feet when in the room, not even socks because they would turn black.

I thought 3 stars would be middle of the road for a middle class family, but this place is NOT 3 STARS. I would not advise any American to stay here, it was as BELOW BUDGET as BELOW BUDGET gets. It would be worth extra money to find a better place. Whatever you do, LISTEN to the poor star ratings, the ones with good ratings are either planted or those people come from third world countries.","Traveled as a couple","7","","en","13","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/2e/default-avatar-2020-67.jpg"
"229052","Andrea F","","1","2026-04-28","2026-03-31","School trip","The parquet in the room was in very bad condition, very dirty so much so that it had changed color in some places. The bathroom handle was unhinged towards the inside of the room. The narrow room seemed to be for two people at most instead of three.","Traveled on business","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/4a/default-avatar-2020-42.jpg"
"229062","marcoPoggibonsi","Poggibonsi, Italy","4","2026-08-20","2026-08-31","Good stay in Rome","Three-night stay in August. Hotel in a quiet area, excellent cleanliness, thanks to Rome in August no noise at night. Large beds, perhaps a bit firm but it is a matter of habit. I did not try the breakfast because for three of us it cost as much as the room. Kindness of the staff. Excellent stay. Our triple room was practically a mini-apartment! Area that seems quiet, you can reach the subway in 7 minutes on foot. Fair price. Satisfied.","Traveled with family","165","","en","471","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/99/06/49/marcopoggibonsi.jpg"
"229062","Laura L","","4","2026-08-16","2026-08-31","Good hotel with sufficient facilities and services","The hotel was very nice and modern feel with sufficient facilities throughout. The staff were lovely and breakfast was good.","Traveled with family","","","en","33","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/e4/default-avatar-2020-30.jpg"
"229062","Kayleigh Edwards","","5","2026-08-14","2026-08-31","Lovely stay","Lovely hotel out of the main centre and a short metro to all the main attractions. We booked a family room and it was big and well appointed. Really helpful staff and the roof top restaurant/bar is lovely for the evenings. Highly recommend!","Traveled with family","","","en","31","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/5a/default-avatar-2020-36.jpg"
"229062","loloswa","Levallois-Perret, France","4","2026-08-06","2026-07-31","Very good stay and nice neighborhood.","We enjoyed our stay (3 nights in July 2026). There is a subway station not too far away and we got an 18-euro subway pass for 3 days, so the hotel is very accessible and makes it easy to reach all the tourist spots. We were well welcomed and informed by the front desk. We were able to leave our suitcases in the luggage room to go for a walk while the room was being prepared. We really liked the breakfast: clean room, lots of variety, and excellent cakes as well. We found the room clean but a bit old with a shower that leaked a little. Foreign TV channels, especially in French, did not work very well in the afternoon and early evening. It was also not easy to get the room cleaned during our stay (it still wasn't done one day at 4:00 PM even though we had properly put up the sign requesting that the room be cleaned). We really liked the neighborhood, quiet, with a good bakery right across the street and restaurants and ice cream shops nearby. We tried the rooftop restaurant: not bad but a lot of wasps, which detracted from the experience. We would gladly return but will ask in advance that the shower leak and TV issues be checked beforehand.","Traveled with family","12","","en","22","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/b8/default-avatar-2020-26.jpg"
"229062","Hicham K","Casablanca, Morocco","1","2026-07-13","2026-07-31","BAD EXPERIENCE","A very disappointing experience. The welcome at the front office was not warm and lacked professionalism. Furthermore, the room was extremely noisy throughout the night due to a lack of proper insulation and partitioning, which greatly hindered the quality of my stay and my rest.  Very bad experience. The front office staff was neither welcoming nor attentive and lacks experience. Furthermore, the room suffered from poor insulation, leading to numerous noise disturbances throughout the night. A stay far from expectations for an establishment of this category.","Traveled with family","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg"
"229068","Rose C","County Cork, Ireland","5","2026-08-26","2026-08-31","We had a wonderful time in Hotel Pace Helvezia","I absolutely loved this hotel, the location is perfect, we walked everywhere it was so convenient to the centre of Rome, the room was wonderfully cool with air conditioning, spotlessly clean with a bath and shower! Wi fi and breakfast were perfect ! Our favourite were the staff who were exceptionally friendly and helpful, charging cables, extra towels it was never any issue, they gave us the best restaurant advise also, I would 100% return to this beautiful hotel, it might be a little dated for some but I think it added to its charm, the roof garden was devine also to watch the sunset !!","Traveled with family","","","en","8","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg"
"229068","Karla G","","2","2026-07-11","2026-07-31","4 stars has nothing?","The location is amazing. Okay, that's what I got to say about the good of this hotel. Everything else, very bad. Bad internet. Super aged structure without maintenance. Bad service!! We lost the Brazil game pq the TV was spoiled and did not resolve. Frigobar tb was not working, we stayed 3 nights and until the exit did not resolve. When my husband complained for the second time of figobqr (40 degrees- taking hot water), the receptionist ironized and asked if he wanted to go there himself to solve, super rough","Traveled with family","8","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/d3/2d/63/caption.jpg"", ""caption"": """", ""photo_id"": ""869477731""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/d3/2d/64/caption.jpg"", ""caption"": """", ""photo_id"": ""869477732""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/d3/2d/65/caption.jpg"", ""caption"": """", ""photo_id"": ""869477733""}]","en","30",""
"229068","Fabienne P","Belgium","3","2026-05-31","2026-05-31","Correct but needs refreshing","We stayed at this hotel with a group of 18 people during the Pentecost weekend.

The welcome was good and the staff was helpful throughout the stay. The location is a real asset, allowing easy access to the main sites to visit.

On the other hand, the hotel would deserve a serious refresh. The carpets are worn, the armchairs are old-fashioned, and the rooms, although clean and tidied every day, are dated. This is the first time I prefer to leave my clothes in my suitcase rather than put them in the wardrobe. The curtains also do not give a fresh impression.

Soundproofing is practically nonexistent, and the noise from traffic is constant, which can be bothersome. The bathroom is very simple, but clean. The minibar is well-stocked and replenished daily, which is appreciated.

The panoramic terrace is a positive point, offering a beautiful view. However, the complete lack of shaded areas makes it difficult to use on hot days, although it remains pleasant in the evening.

The breakfast is decent, without being exceptional.

In summary, it is a suitable hotel for travelers seeking well-located and reasonably priced accommodation, but who should not be too demanding regarding comfort and modernity of the facilities.","Traveled with friends","35","","en","52","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/c8/65/ad/fabiennep446.jpg"
"229068","Ladylee33456","Bristol, United Kingdom","5","2026-03-10","2026-03-31","Spotlessly clean, comfortable hotel. Close to all central tourist spots","Just come home from an incredible week long stay in this lovely hotel. The staff are super friendly and incredibly helpful. One couple in our party needed to move rooms, as their original room was at the front and incredibly noisy due to traffic and the never-ending sirens of Rome! The Receptionist had them moved immediately to a much quieter room. There are two lifts ( one is wheelchair friendly from reception) and although they look small, they can carry 4 people easily. The bedrooms were spotless and well decorated in a lovely gold wallpaper. Bathroom was spotless and bed very comfortable. Coffee and tea making facilities in rooms. The restaurant is up four steps from reception and wheelchair users would have to go up one floor in the lift, get in the other lift and go back down again! A bit of a faff, but doable! Breakfast in the restaurant was very good indeed- much better than other Roman hotels I’ve stayed in! Scrambled eggs, cold meats, cheeses, toast, croissants and pastries, cereals, yogurts and fruits as well as coffees, teas and juices. The downstairs reception rooms were very spacious and comfortable and we were allowed to take bottles of wine/spirits that we had bought and drink and socialise in there. The same with the rooftop terrace that is accessed from floor 6. We took our bottles and glasses up there too which was very nice in the sunshine after a tiring day sightseeing! The road outside is incredibly busy and the non stop sirens drive you insane! We were lucky enough to have room 21 which was at the back and very quiet and if it hadn’t been for the inconsiderate room neighbours, I would have slept like a log, but some people have no manners or courtesy and think only of themselves! ( which is not the hotel’s fault). All in all a very enjoyable stay and I would thoroughly recommend this hotel to everyone I know who is travelling to Rome! We will definitely stay here again as it is also very close to the central tourist spots and close to some very good restaurants- one of which is Le Lanterne- a 1-2 minute walk away! This hotel offers free WiFi too.","Traveled with family","136","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/a5/b0/d2/caption.jpg"", ""caption"": """", ""photo_id"": ""849719506""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/a5/b0/d3/caption.jpg"", ""caption"": """", ""photo_id"": ""849719507""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/a5/b0/d4/caption.jpg"", ""caption"": """", ""photo_id"": ""849719508""}]","en","206","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/fe/85/a5/ladylee33456.jpg"
"229068","Sandra R","Stockholm, Sweden","1","2026-02-25","2026-02-28","Dirty and broken","Dirty and had to change rooms when there were traces of bed bugs in the mattress.
Broken floor and mouldings. Very worn out.","Traveled on business","1","","en","17","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/2b/default-avatar-2020-52.jpg"
"229101","Relapsis","Buenos Aires, Argentina","5","2026-08-20","2026-08-31","A place we always return to","We have stayed at this hotel several times and from the last time to the present, many improvements have been made and from the entrance you can notice the changes in floors and furniture, the rooms are totally new and super comfortable.
Breakfast is still in the same place and it is fine, it would just be missing more variety of fruits and waffles.
It has been a pleasant surprise the changes for the better that were made.","Traveled as a couple","169","","en","731","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/db/11/38/caption.jpg"
"229101","enaclements","Glasgow, United Kingdom","4","2026-08-12","2026-08-31","Highly Recommended","Just returned from a week at Colonna Palace Hotel. Can't fault it. Staff were so helpful and location is perfect for seeing all the sights. Rooms cleaned every day. Good breakfast and nice little bar to finish off the evening.  Hand rail in shower would have been helpful.","Traveled with family","63","","en","68","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/e3/default-avatar-2020-59.jpg"
"229101","Priscilla M","San Jose, Costa Rica","4","2026-08-04","2026-07-31","Ok option","It’s in a nice location, you can walk pretty much anywhere but the beds are not the comfortable. Also, our safety didn’t work, we told the front desk but the guy never showed up. Really safe place, a lot of police around","Traveled with family","3","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/14/cf/de/caption.jpg"", ""caption"": """", ""photo_id"": ""873779166""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/14/cf/df/caption.jpg"", ""caption"": """", ""photo_id"": ""873779167""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/14/cf/e0/caption.jpg"", ""caption"": """", ""photo_id"": ""873779168""}]","en","97","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/a3/default-avatar-2020-38.jpg"
"229101","Brianna M","Austin, Texas","4","2026-07-19","2026-07-31","Great location!","This was our first stop on our honeymoon. The  room was clean! The hotel is in a great location, we walked everywhere! I was able to email the hotel a few weeks before our stay for a private transfer from airport upon arrival.  Very basic amenities and everything was always clean. Our only complaint was the AC(of course we are Americans visiting during a heat wave) it never seemed to catch up but cold showers helped! The staff was always kind and the breakfast being included helped our day start off right!","Traveled as a couple","","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/e8/cb/20/caption.jpg"", ""caption"": """", ""photo_id"": ""870894368""}, {""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/e8/cb/21/caption.jpg"", ""caption"": """", ""photo_id"": ""870894369""}]","en","26","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg"
"229101","Jonathan H","","5","2026-07-18","2026-07-31","Location, location, location","Location was spectacular, it was literally the center of it all, our longest walk was 20 minutes to the colosseum. Everything else was literally just mins. Restaurants, stores and monuments were relatively close the only thing we got a taxi for was for the Vatican otherwise it was beyond great. Breakfast was good, staff was amazing.","Traveled as a couple","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/3d/default-avatar-2020-1.jpg"
"229102","Kim B","Chattanooga, Tennessee","5","2026-07-06","2026-07-31","Short Roma visit","We stayed in Roma for a few days after our cruise.   The staff was amazing, kind, and very attentive.   Definitely worth another visit!!!  Our flight was early and they packed us a breakfast box to go!!!!","Traveled with friends","","","en","2","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/36/23/53/kimbraddock.jpg"
"229102","Trek52525275451","","5","2026-07-04","2026-07-31","WE WILL RETURN","Everything was great, 5 STAR SERVICE","Traveled as a couple","","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/bd/4c/a9/caption.jpg"", ""caption"": """", ""photo_id"": ""868043945""}]","en","2","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ed/00/default-avatar-2020-4.jpg"
"229102","54gloriar","","5","2026-07-01","2026-04-30","Love Hotel Delle Nazioni","The location was perfect. We walked to everything. The room was perfect (for how long you're actually in it.) Hotel was quiet and clean. They cleaned our room everyday and always gave us fresh towels. The service at the desk was amazing. Whatever we needed they were very accomadating. But outside was amazing!! Not far from the Trevi, gelato shops, restaurants, bakery (that has the best pizza in Rome), a grocery store and more. We will be going back to this hotel and told friends about it for their stay in November.","Traveled as a couple","1","","en","5","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/68/default-avatar-2020-9.jpg"
"229102","lulubelle0","Winnipeg, Canada","4","2026-05-30","2026-05-31","Busy location but a good stay","The hotel is older  but well kept. It would be a historic place to stay.  It is located in a very busy area, so beware. However we had no issues. Lots of restaurants around and one of the best breakfast buffets I've ever seen which was included in our nights stay. The bed was super comfy and the staff were pleasant. Overall location is very central to all the attractions.","Traveled solo","11","","en","26","https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/97/avatar023.jpg"
"229102","AngieLovestoTravel23","","5","2026-05-19","2026-04-30","Great hotel in Rome","Location is perfect - walkable to most sights, supermarket, restaurants and stores. Friendly and helpful staff. Great breakfast. Hotel restaurant has variety of great food. Would stay here again!","Traveled with family","","","en","11",""
"2292234","christian m","","5","2026-08-16","2026-08-31","Dinner on the Seine.","We had a very good time, very pleasant, a beautiful boat ride on the Seine, another way to see Paris.
The singer was brilliant, bravo.
The staff was attentive.
The dinner was very good.","Traveled as a couple","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg"
"2292234","Zoh B","","5","2026-08-16","2026-08-31","Superb experience.","It's just a shame that after the meal there isn't any entertainment on the terrace with a bar, music, or something else.","Traveled as a couple","","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/38/95/45/caption.jpg"", ""caption"": """", ""photo_id"": ""876123461""}]","en","2","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg"
"2292234","Cfkhamis","Hazmieh, Lebanon","5","2026-07-28","2026-07-31","Celebration 50 anniversary","Wonderful experience 
Best tour to do in Paris","Traveled as a couple","4","","en","17",""
"2292234","Mathilde M","","5","2026-07-27","2026-07-31","Perfect","Perfect friendly staff clean room excellent meals","Traveled as a couple","2","","en","2","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/91/default-avatar-2020-62.jpg"
"2292234","mary s","Fredericton, Canada","1","2026-07-20","2026-07-31","Terrible Customer Service","I redeemed a voucher for a dinner cruise and overnight stay on the yacht on Nov 26 and got my email confirmation on May 16. I then went ahead and booked the rest of my Paris plans and tickets on to the Netherlands for November 27. Then on July 10 I get an email from VIP yacht saying they don't do dinner cruises on Thursday in the Winter which is strange because they knew it was a Thursday when they confirmed. They say they'll move my reservation to Friday night and not charge me the weekend surcharge but I'm from Canada, I can't easily change plans without costs and I immediately emailed back saying this and have been ignored for 10 days. Buyer beware, they don't care once they get your money.","Traveled as a couple","1","","en","16","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/89/ae/9a/nbmaiz.jpg"
"229422","Susan K","","5","2026-08-26","2026-08-31","3 night stay in Rome","Great pool, fitness center, spa 
Comfortable bed, quiet.
Would have like a continental breakfast included.
Not a great location.for walking anywhere but bus picks up right at end of driveway and connects to metro.","Traveled with friends","3","","en","27","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/f6/c1/8e/susan-k.jpg"
"229422","jmaxeden","Houston, Texas","4","2026-08-25","2026-08-31","Easy Stay","Hotel was a bit of a hike from all the tourist attractions but it was comfortable and affordable.  The gym was under impressive.

Staff was friendly","Traveled as a couple","25","","en","83","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/01/7f/db/jmaxeden.jpg"
"229422","Ciara D","Derry, United Kingdom","5","2026-08-25","2026-08-31","Great experience","Beautiful hotel with pool area. Very clean. Staff were very accommodating with recommendations and help needed. Only ate in the hotel for breakfast which offered a high quality food with plenty of choice. Hotel gift shop organised a shuttle bus into centre and collected after for a fee which we found very convenient due to a large number in our party. Would definitely stay in this hotel again.","Traveled with family","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/e6/default-avatar-2020-45.jpg"
"229422","Mallerlyn Z","","5","2026-08-23","2026-08-31","Family Vacation","Beautiful hotel. Rooms are very well kept with beautiful view of the pool and courtyards. Service is amazing. Their reception, kitchen, restaurants, bars staffs are all so nice and friendly! Loved our stay there","Traveled with family","","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/v2/photo-o/34/4b/69/6f/image.jpg"", ""caption"": """", ""photo_id"": ""877357423""}]","en","5",""
"229422","rose01924","West Yorkshire, United Kingdom","5","2026-08-23","2026-08-31","Great for families","Great family hotel with brilliant pool. Perfect for a morning sightseeing (it is a 15 min taxi, approx 20 euros) and then a chilled afternoon. Lovely breakfast. Friendly staff","Traveled with family","23","","en","51","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg"
"229535","Steve","Swansea, United Kingdom","5","2026-08-21","2026-08-31","Hôtel Elysées Union – 2 Night Stay","Location

The hotel is in a fantastic central spot. It’s around a 20‑minute downhill walk to the Eiffel Tower and close to cafés, restaurants, shops and major attractions. There are metro stations at both ends of the road, making it really easy to get around Paris. The locality is simply beautiful.

Staff and Service

The staff are incredibly friendly and helpful. The lady on the front desk when we arrived gave outstanding customer service and genuinely made our trip. She went above and beyond to upgrade us for our second night and gave us what must be one of the best rooms in the hotel, with a beautiful balcony and an unforgettable view of the Eiffel Tower. We were celebrating our daughter’s graduation, and she made it feel extra special.

Hotel and Facilities

The building itself is beautiful, with a bar, lounge and a lovely atrium garden. There’s a lift, a gorgeous staircase and a free bag‑holding service. They offer breakfast you can simply turn up for without booking.

Rooms

The rooms have everything you need. The bathrooms are modern, while the rooms keep a traditional Parisian charm. The beds are comfy, everything is spotless, and you get a safe, mini‑bar and a TV in each room. Rooms were peaceful with no noise from neighbours.

Overall

We had a wonderful stay and would 100% recommend Hôtel Elysées Union. Good value for money. We’ll happily return every time we visit Paris.","Traveled with family","","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/v2/photo-o/34/47/8c/e5/image.jpg"", ""caption"": """", ""photo_id"": ""877104357""}]","en","10","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg"
